incident_key,cluster,pca_x,pca_y,severe,automation_level
2bbc30ea7de3b1b,1,3.710499937734775,1.980537165211212,0,ADS
2bc89eea11dc623,0,-2.165899677590309,1.331594480811364,1,L2
2bd06224a944b59,0,-2.596570785824568,0.7883116839710109,1,L2
2be0d6e1e9a8d23,1,3.736456801178708,1.730784983783376,0,ADS
2bfbe330d5cdb5b,0,-1.0620287384447658,1.8564892939062823,1,L2
2bfbf573864f0aa,1,4.5291740551248605,-4.05494341097944,0,ADS
2c0ce558c1d4917,1,2.9318353843536182,1.830136716709779,1,ADS
2c10d9b1d71541e,1,4.566190305493639,-3.766845984040896,1,ADS
2c1c6e38e9cf0ff,0,-2.4311355913882027,1.3556032390936466,1,L2
2c3148db1b0381d,1,4.513195623847812,-3.7888796367207127,1,ADS
2c3503d25df6e2d,1,3.9463155175534057,-3.6986135131284867,0,ADS
2c361192b50837f,1,3.7987292523666474,1.9786877456231406,0,ADS
2c3a0a28eef6dd2,0,-1.762812203544795,-4.144169795524424,1,L2
2c4ef061d231dcf,1,4.718218342769579,-3.89927512193032,0,ADS
2c55dc79d01a218,0,3.755593092535016,1.6085688013000246,0,ADS
2c5f402d44d2fa6,0,-3.695180592329176,0.6099240745961174,1,L2
2c632ba63e46525,0,-1.1746534541337157,1.4985193213955557,1,L2
2c64f8b5a7ca81d,1,3.8314523198138057,1.5364165131181546,0,ADS
2c723ba2d4b98e0,1,2.737754183939593,2.0478389394617182,1,ADS
2c9f2dbd972b293,0,-2.1912822314987124,0.9951627322749269,1,L2
2c9fef41f8d602b,1,0.030069126000232593,1.7480492054984567,1,L2
2caa209d0035cbf,1,2.9195950172546583,1.4811985168622241,0,ADS
2cb2aade63ee8f6,1,3.8224872830372565,1.88726957824871,0,ADS
2cbb435ba089c85,1,4.513195623847812,-3.7888796367207127,1,ADS
2cdf1e400931887,0,-2.3750386689718415,0.8645109638054653,1,L2
2ce5611540d2e6c,1,2.3027796925645894,-4.007240733780448,0,ADS
2ce68a6cea99c1d,1,2.969080234790149,-4.546724338874398,0,ADS
2cf58371e227f1a,0,1.4658788056205625,1.9047818939335286,0,ADS
2d070b3ce37d178,0,-3.919035292719356,1.4419184973976193,1,L2
2d38ff113274d20,1,3.9797583661752585,-3.6913463729696074,0,ADS
2d4a3a2b53be493,1,3.2312328085257387,2.0658688961741065,0,ADS
2d5bd1a5a4079f3,0,-3.27940774571517,0.29671196060419963,1,L2
2d60860c3478121,0,-2.621732942579635,0.9135408668003253,1,L2
2d7bff5c5a6f881,0,-2.582164898471034,1.7886336188062866,1,L2
2d8b526f891c8f4,1,0.8291105886591063,1.0643280352896554,1,L2
2d8c9f896d37317,0,-3.0666927174663585,1.08253438749529,1,L2
2d91b0082b762ab,0,3.235619910252096,2.0001947527045716,0,ADS
2d98c9523046047,0,-1.1031975083883259,1.4862001863869554,1,L2
2da100de4f232f2,1,0.32406101961655387,-4.233332757412381,1,L2
2db2da1e6fa4824,0,-1.3608775121670522,1.279789389368984,1,L2
2db5e43d22d6309,0,-2.784948345370485,-5.15758151343557,1,L2
2dd2338860aaa89,0,-3.366033481181072,0.30118070258025237,1,L2
2df5f9bfb19d510,0,-2.936543382435816,-5.149761214977477,1,L2
2e0f431011fd2cd,0,2.4380257871357855,1.1126834011253686,0,ADS
2e10aa5924c3a69,1,3.46531588760485,2.13497387752063,0,ADS
2e193f1562b2fe7,1,3.381997483787669,-4.089517267607554,1,ADS
2e417fe11f10eeb,0,-3.079478232247046,0.5061019189395397,1,L2
2e4428278979b2f,0,-3.4887532730911004,0.30751142037966045,1,L2
2e446d9a8d991f2,0,-3.322720613448122,0.298946331592226,1,L2
2e59c4f65cbd008,0,-3.2866265570039954,0.29708435576887066,1,L2
2e5f85bf9158ce0,1,3.8165837930861577,1.4688312695673287,0,ADS
2e6dcc2b1707998,1,3.8793361593541884,1.7430809163193663,0,ADS
2e770a80615a5d0,0,-3.615845218588697,1.4262779004814345,1,L2
2e89fe082d7ab74,0,2.3811848766627284,1.1586219969291303,0,ADS
2e8f930bd064930,1,3.978767856878884,-3.707740027885936,1,ADS
2e94dccbdb96501,0,2.667201597355283,1.9619900282446792,0,ADS
2e96778e78af6c7,0,-2.9414279344279115,1.3304507970488644,1,L2
2e9def1c1f03b04,0,-2.979135364074399,1.274826281118289,1,L2
2ea08b89dbd016d,1,-2.2242929430253384,1.1150637876421947,1,L2
2ea8a855b7379fa,1,3.355560866632748,1.7636212529913309,1,ADS
2ea955a0e92e370,0,-0.7579093398755126,1.2965491602697996,1,L2
2eb5e09b2925a6e,1,-0.5069473436441317,1.9799951922824315,1,L2
2eb7b965b39c8f4,0,-3.6908799891782063,0.31793848499045,1,L2
2eba7107195e2bd,0,-3.5353185901816833,1.043245890358669,1,L2
2ebfff729817c07,0,-2.5611651954169035,-5.169125763540373,1,L2
2ec889c7653f2be,0,-2.3780397070821113,1.2016056421554262,1,L2
2ec8fa8cd7eea32,0,-4.0443000757578025,1.194002087844045,1,L2
2ed4e07faf59b02,1,1.3228575538537937,-3.950632432393976,1,L2
2ee112e9c507b51,1,3.3565079446792114,-3.4783093353429786,1,ADS
2ef7294be596ddb,1,2.3002887675788863,1.878618509477761,0,ADS
2f1107e8982f00c,0,-2.6044780631498545,-5.166891392552347,1,L2
2f21078837965af,0,-3.8828696858386316,0.6196063488775652,1,L2
2f233bf85993bdf,0,-3.777505724644109,0.32240722696650276,1,L2
2f23e4e3267584e,1,3.7453667309137066,-4.310128829804833,1,ADS
2f2a84cb87197db,1,0.6862920643342814,1.5676891505818082,1,L2
2f360dacf644b0d,1,3.72299845437665,1.829314189585021,0,ADS
2f3c36a804a92fe,1,-2.6109035416927813,1.259899198122538,1,L2
2f3e786bc04b92b,1,3.8939619871300617,1.7085665911752743,0,ADS
2f488c323fa9c10,0,-3.130198205936911,0.9442033695951141,1,L2
2f59fa79b6146a2,0,-2.828471944935127,1.0702453470611448,1,L2
2f5c6e82cd4a83a,0,-3.322720613448122,0.298946331592226,1,L2
2f735ba978a44ff,1,3.4642151192954516,-3.5484668463270044,1,ADS
2f75c49fec63a68,1,4.746520304564042,-4.087907516755837,0,ADS
2f93b7cd97ab640,0,-0.7409950997564368,1.2610018703689336,1,L2
2fa56e3fae57fff,1,3.3852589457075304,2.027225685053816,0,ADS
2fac16de91a29c8,1,-2.382169976276301,-4.284552562014898,1,L2
2fae476084aa8d2,1,2.411273459743078,2.0252799551160297,1,ADS
2fb7d58a5f497a2,0,-1.630821475990785,0.8202108889452253,1,L2
2fc0a3edeb01947,0,-2.455700282936655,0.9049757780128909,1,L2
2fc73932cae4c23,1,4.642487544779582,-4.048648677968439,0,ADS
2fd146367bac5d8,0,-3.322720613448122,0.298946331592226,1,L2
2fd276ceff1bc88,0,-3.510409706957576,0.3086286058736735,1,L2
2fd75d44c245ee1,1,3.1155149471966346,1.8496707952803566,0,ADS
2fd89359ce52763,0,-3.121755977828352,0.7360414674530616,1,L2
2fda692574d70ef,0,-0.7759902892611559,-3.836084261344162,1,L2
2ff160cc8809008,0,-3.7385650104987254,1.4326086182808426,1,L2
2ffe4f6d0c814e4,0,-0.3357211036230952,1.8075556220360438,1,L2
300931fc9ba8589,0,-2.4788535541382117,1.0933603455392373,1,L2
30095ee7921bf41,1,3.132412100143447,2.0004908576079408,0,ADS
300ae0053d0afaa,0,-2.618915685727505,-5.166146602223004,1,L2
3017f7d3077f23d,0,-3.1605372642210865,1.0873755246360137,1,L2
301c535041d56a9,1,3.8246861158105805,1.7289355641953046,1,ADS
302002c29dda2e5,0,-2.151127298144916,1.591104508921314,1,L2
3035734d10bd2c9,1,3.270506529771002,-4.057724023927853,0,ADS
303f0bd4ecf70f5,0,-0.5712648886137356,1.1153101701767045,1,L2
3041b73d3c0f26f,0,-3.044774811718924,1.5086068195691078,1,L2
305dbd71a578ade,1,3.5598092598787834,-3.703646600061938,0,ADS
30763a9e97657f0,0,-2.7055414211934075,-5.161677860246952,1,L2
307f4bfc3e3f219,1,4.589422813123624,-3.700980423965395,0,ADS
30a9b677a07aa9d,1,3.9539780367423507,1.4691665229475785,0,ADS
30c2487fa6ae1cb,0,2.527509882361367,1.8817682952367225,0,ADS
30c251808c0d013,0,-1.7474126520591673,1.5202112923318882,1,L2
30c2d009535d460,0,-3.6528708929588802,1.231379240705738,1,L2
30cdda3761c6785,1,3.670916328885158,1.668264263670197,0,ADS
30d0a676f0644a8,1,2.5683549924832234,-3.8972778285237704,1,ADS
30dc6085adb052c,1,4.54491126535564,-3.6292501648737976,0,ADS
30e47111d000eb5,1,2.3711503006579338,-3.5429558913840444,0,ADS
30ea25a102ed6d6,0,1.656750969484441,1.6618826710799293,1,ADS
30fc7c58507f3cb,0,-3.262952523586042,1.462292182755309,1,L2
3100e484aa5cf65,0,-2.8847394079609567,0.5259039758577937,1,L2
3104047ca823dd2,1,4.566190305493639,-3.766845984040896,0,ADS
311b7ef191f1a3d,0,-2.064501562679013,1.5866357669452613,1,L2
31244bb54701723,0,-3.052044363057019,-5.143802892342741,1,L2
3125aba52a2f6bc,0,-2.0717203739678385,1.5870081621099323,1,L2
3128c1f32dff19d,0,-2.748854288926359,-5.159443489258925,1,L2
312ced3d6dc57f8,1,3.9791408305430838,1.6077071225864858,0,ADS
312e08a5035ca97,1,3.793297711651766,1.684846387979614,1,ADS
312e30a55809d67,1,3.827126175906484,1.5780418766894606,1,ADS
31362e0be491cc1,1,1.5297737495419559,1.9150814638124325,1,ADS
313909eb394fabe,0,-2.6044780631498545,-5.166891392552347,1,L2
3140ec0f3f99381,0,-1.081820370019787,-4.610854430202278,1,L2
3141a22a23dc07b,1,3.9434396651162875,1.4431489261556525,0,ADS
3144060ca1e6ad5,1,3.847947755195374,1.6989917401036758,1,ADS
315d56d8e94a952,1,3.9288169309067977,1.5519364068911181,0,ADS
31698dec0f30d7d,1,3.2808649698604935,1.7493849069503018,0,ADS
3170355e95105bc,0,-3.2460009192196524,0.6443220661404416,1,L2
3196dae38a5f098,1,3.750540629708234,1.9413756142842906,0,ADS
31a7b05b6358d12,0,-1.4461090830513426,-3.911475641783813,1,L2
31a94fb68dac7e0,1,3.244069912616082,1.795414496671031,0,ADS
31ac0a533520455,1,3.2413185728662017,1.8997398370535534,1,ADS
31b86dcad91aaab,0,-3.2505325005598693,0.2952223799455153,1,L2
31b9ee4aefe1618,0,-3.0736500568742247,1.510096400227792,1,L2
31ef95da16c6114,0,-3.529521149695633,0.563992918720669,1,L2
31f100360f58ec2,0,-3.322720613448122,0.298946331592226,1,L2
31f80019ddb8cef,0,-0.9443231531882126,1.8812915492836972,1,L2
321d66c8960d015,0,-3.42654275187688,1.4740821179539174,1,L2
3223a272e666a0e,0,-4.165857787200494,0.752810605171828,1,L2
322e71c8625e9ac,0,-2.6261344970163303,-5.165774207058333,1,L2
323d81864ea0347,0,-0.9914748417558938,1.8134485755036853,1,L2
324132f33919ef1,0,-3.0495678649400997,0.732317515806351,1,L2
3250f12d8808f2a,1,3.834762685746782,1.7255158663225914,0,ADS
326c05decff6b90,1,2.653951640906668,1.3077350748270022,0,ADS
32771536345d264,1,-0.48700339070507637,1.532144610794541,1,L2
327e47a53931e77,1,2.663755785145935,-4.058562999051528,0,ADS
328185ce1d42d02,1,4.568423727862917,-4.016091636041741,1,ADS
32ab8d5c75cd5dd,1,-1.3357594374413937,1.4851287037186385,1,L2
32b1a15f3f695a3,0,-3.4887532730911004,0.30751142037966045,1,L2
32b2595323815d8,0,-2.3247135259444636,1.3397871744341274,1,L2
32b3b0c885ec1fc,0,-2.3227718470119614,2.1588407359847688,1,L2
32bb09042cdeec2,0,-0.514496151013795,-4.22459405987094,1,L2
32c00f0d6c5ba03,1,3.5218317875397656,-4.240075701733147,1,ADS
32c5939b4b9f5b0,0,-0.9032148900906107,1.8482966002835188,1,L2
32cbce6fd63f148,1,3.5626802635679593,-3.2489839408699352,0,ADS
32d71e46438fb22,0,-0.6142611403545161,-3.582333255141941,1,L2
32e6f43c1ede135,1,3.8970777975360122,1.5983311020390931,0,ADS
32eecff3f616ac8,1,3.7462144858009117,1.9830009778555966,0,ADS
32ef6cb730bd7b7,0,-3.4237839714916736,0.3041598638976208,1,L2
32f0f76708cbe89,0,-3.0136160473161637,1.334174748695575,1,L2
32f2ada59815439,1,3.8128368398885844,-4.262650058730293,0,ADS
32fc5f4fe5584c0,0,-4.286032587982104,1.013388450324218,1,L2
330b02ca7bf113d,1,3.7462144858009117,1.9830009778555966,0,ADS
330f75960a285be,0,0.41862982813789357,1.7162602563750973,1,L2
331e58653eefc19,1,3.7191022503881452,-4.475060433583198,1,ADS
3325b810acc75a3,1,3.1661961815543744,1.9303257177555457,0,ADS
332dc6548ca78bf,0,-3.4959720843799253,0.3078838155443315,1,L2
3331a0e83bf5d6b,1,3.8535660479968916,1.4289097357652714,0,ADS
333215f09b66e2e,0,-1.8707574728982561,1.3705879244026071,1,L2
3337c690cc38799,0,-1.5437371829949635,1.126961838243036,1,L2
3341b2a34ec9273,1,4.542928666108845,-3.736902159949267,1,ADS
3349adfc6b67eb6,1,2.940308596464481,1.5906429541583913,1,ADS
3351cd9a8406d4b,1,3.6220224568443133,1.8749985247090422,0,ADS
3354ef5fd4d365a,0,-1.4557049967306486,-4.079609202825779,1,L2
335ccd0a0db8c03,1,0.4483808822569533,-4.066292446989469,0,L2
336103e51c1853b,1,2.3463041581436506,2.028631511598069,1,ADS
33742456a151d72,1,2.741928885141689,1.449073480660668,1,ADS
3382458076101ad,1,4.574842593308284,-3.850096711183506,0,ADS
338a4cb5b1c8f1c,1,3.7678452053375224,1.7748741599990665,1,ADS
338c89efb1b5863,1,4.486087755635787,-3.6909635641455045,1,ADS
338d76138bfc037,0,3.2226414785301296,2.125070843418491,0,ADS
338f89f8d8ebdb3,0,-3.088138419501145,-5.141940916519386,1,L2
33a339a2865fd73,0,-3.4959720843799253,0.3078838155443315,1,L2
33a41d7fe8cb103,1,2.9199109207794818,1.876460263913496,1,ADS
33ab63487102c6a,1,3.4974333233024595,1.5914336171337795,0,ADS
33b2beea4cc88f4,0,-2.734416666348708,-5.160188279588268,1,L2
33c649766c09c39,1,-0.29627644854511964,-3.219760266875832,1,L2
33d0ef234f7fc85,1,1.0726640125701543,1.9682801363989793,0,ADS
33e8d4e5afdbbd8,1,3.6988658771335583,1.7523907954361428,0,ADS
33f25690b0261d4,0,-1.9611254205466333,1.5938730335548417,1,L2
33f712b50f4fd99,0,-3.366033481181072,0.30118070258025237,1,L2
3404f70013700b9,1,3.86092618691734,1.574115649389758,0,ADS
340559fe4a5e780,0,-1.2829356234660938,1.5041052488656217,1,L2
340a6e719c27b90,1,-0.1784745709573308,-3.950592260985617,1,L2
342474f980afa03,0,0.004100282406111045,1.9418533310627077,1,L2
34255619c1b3a52,1,4.846324975752937,-4.223281310488717,1,ADS
3444f2a4b6c46e8,1,2.8996743868695907,1.8367599145116877,0,ADS
34457c8554ae0c8,0,-3.6980988004670317,0.31831088015512105,1,L2
3448d8068e696c7,0,-1.059912580591347,-3.8329956005040127,1,L2
344a0a8fcc609f6,0,-2.6044780631498545,-5.166891392552347,1,L2
344c4aa527d21cd,0,-2.094810284360133,1.6710036795818863,0,L2
34590dca04c17e0,0,-3.4670968392246246,0.30639423488564715,1,L2
3461df2282d70cb,0,-2.1611274455846967,0.7309986707219549,1,L2
346662f1627be5b,1,-2.0026295825911773,1.3168912223913452,1,L2
3467442d95372d9,0,-2.4257768839880165,1.3450007067395222,1,L2
3468321c7e696b8,0,-1.3616311153630472,1.6189257259843406,1,L2
346b753bc1fc685,1,3.799279217456869,1.6353327238525526,0,ADS
346cd4b6bf87e06,1,2.0894314268902465,1.6903855084843715,0,ADS
346e79b6abcc2ca,1,3.7287335823529184,-3.764266163244721,0,ADS
3478d8925ecd2fe,1,3.794729959617197,1.6664273511239314,0,ADS
349c3f456ffad43,0,-3.676442366600556,0.31719369466110797,1,L2
349f5e09010f8cb,0,-2.9769380420309117,-4.855913649548454,1,L2
34a2a91e7ebe7b8,1,3.9347873773016433,1.5263996532982644,1,ADS
34abe4d6c5e498a,0,-3.2877886374713317,0.7446065562404961,1,L2
34d9149dca40ce7,1,3.068464309801024,1.9938469270172723,0,ADS
34e9268c40d9f69,1,2.969386118670965,1.9155210737113586,1,ADS
34eb0b5b2852fc9,1,3.3423872371044374,1.9180334092805496,0,ADS
34fea265ddb1b41,0,-3.090335622120126,-4.922123893573256,1,L2
350127996a9c99d,1,1.919222554612315,1.6349917966577951,1,ADS
350b7ff1d9a3d40,1,3.839295467380729,1.7822424672462878,0,ADS
353c33e374361bd,0,-2.970242221764177,1.3078915978093197,1,L2
353f7ac5d5b73ac,0,0.06610110045079926,1.7320350280242027,1,L2
3551e837b0c6d97,1,4.6491488120889946,-3.974311133395632,1,ADS
355de6e32e411be,1,3.744629173913261,1.6211873717284908,0,ADS
3577e00f4cef07e,0,-3.128974789117177,0.7364138626177327,1,L2
3577e4ade5fce24,1,2.9685006114918675,1.8941470174816422,1,ADS
357ed904abe0956,0,-0.8575697716295454,1.9400540013180076,1,L2
357feabee218747,0,-1.9983189737066258,1.5457969935733233,1,L2
358191b6dfcf44b,0,0.2031975571194432,1.7490082997936813,1,L2
359483b2d77a21d,0,-2.809422036089091,0.9232231410817727,1,L2
35953c1806313cd,0,-2.8931797746535945,1.5007865211110154,1,L2
35a0275c46fe540,0,-3.4237839714916736,0.3041598638976208,1,L2
35b4d99ee13d98c,0,-2.151127298144916,1.591104508921314,1,L2
35b627077003d07,1,2.9189305023602223,1.967570755111733,0,ADS
35c9f61ded95a25,0,-0.7605868319405131,1.4638081485153294,1,L2
35cac7098fcffd0,0,-3.2191122642761494,0.5479799266398134,1,L2
35d5bd97c16350f,1,-0.8366780870470791,1.4620054850442268,1,L2
35e10a085af7d4b,1,2.989267324105266,1.8074345639619214,0,ADS
35e1d72cfe04d8a,1,2.5763962276841226,1.8558706113449257,1,ADS
360410dc25dfbee,0,-1.8392545995965557,1.433408942458243,1,L2
3604f57bfcb4cb4,0,-2.539398546564685,0.9555512084252075,1,L2
3616ac7077d97f7,0,-3.4939544848284485,1.4742088280247831,1,L2
361c3466a14146b,0,-3.933807672164749,1.1824084692876693,1,L2
361d6211870d1b9,1,4.512929686867106,-4.001851079465724,0,ADS
361ef1841133f75,0,-1.3720743462032594,1.666922472814475,1,L2
36283addf950d59,0,-0.2442263457695342,1.7666251356103657,1,L2
36299db7911dfd0,0,0.44614590524722,1.3653413870044708,1,ADS
362e021ad137993,0,-1.7413516013464907,1.6833801035798668,1,L2
362e2a9fe862aa0,0,-0.9156053058857884,1.539374740810154,1,L2
3635b7af78f1bb8,1,-0.7311610980898382,1.6951011058330991,1,L2
36492c5f689d362,0,-2.759325549572817,-4.4255709951032705,1,L2
364a5bff8604eff,0,-0.6035622042669234,1.5626785154851845,1,L2
3655a93c87b51a5,0,-2.0902188734551594,0.9899491999695321,1,L2
365f94d24227920,1,3.748407661753539,1.2957452474923437,0,ADS
366576092a66f54,0,-3.409346348914023,0.30341507356827874,1,L2
36683f2fa87e677,0,-2.6044780631498545,-5.166891392552347,1,L2
367f7d2f4b7aec3,1,1.421678262236085,-3.8852543938278106,1,L2
368576bd6ff4345,0,-3.165068845561303,0.738275838441088,1,L2
369eab0099d0b3f,0,-2.546727572839253,-5.169870553869715,1,L2
369f8f9bc2fa8f9,0,-1.541394189098856,1.4429373621825257,1,L2
36ac9271b3567b1,1,3.6182223850199864,-4.479533303125295,1,ADS
36c1cde68385968,1,3.6104643944534134,-3.6168118744933913,0,ADS
36ceff91d464563,1,3.984699765950767,-3.974384898312309,0,ADS
36d5214c0b0db9d,0,-3.5853566002310346,1.4822748115766808,1,L2
36e77723dc93531,1,0.9683767161691298,-3.765652797814554,1,L2
36eaf89cd2651b4,1,2.807915381148822,1.1841366588401183,0,ADS
36f4d75095825a7,0,-3.7457838217875508,1.4329810134455139,1,L2
36fde66eea8b945,0,-1.6353462208014984,-4.124560969051761,1,L2
371704a4937e20e,0,-2.1366896755672653,1.5903597185919718,1,L2
3736a48287d61e1,0,-0.9147493303466413,1.3097856405949686,1,L2
37480c303aa9916,1,4.003912414312183,-3.817279817496773,0,ADS
3748f868cd7c453,0,-3.322720613448122,0.298946331592226,1,L2
3749f11b72fccfa,0,-2.2232544532141327,1.5707796806697956,1,L2
374a5d196baa2b0,0,2.8906430078606755,1.6135379335146893,0,ADS
374f676fee2c3db,1,2.5464403833551303,1.9112472187708285,1,ADS
3751f6106cea30a,0,-1.9887679116896875,1.6394163704311675,1,L2
3759781d335193e,1,3.4562822149825303,1.8699245715592965,0,ADS
375b894b4f6d73a,0,-3.344377047314597,0.3000635170862391,1,L2
375e3fe90e57fff,1,3.759192917522878,1.8581248871416784,0,ADS
37698ff82b36345,0,-3.322720613448122,0.298946331592226,1,L2
37700a335e8b1df,0,-2.180002543300217,1.5925940895799982,1,L2
37801826060a9bf,1,3.863146226647278,1.4869643811753603,0,ADS
378c0e67de82ea5,1,3.8793361593541884,1.7430809163193663,1,ADS
379b18db711efaa,1,-1.599921239706187,1.7669627827395218,1,L2
379fa369488a397,1,3.7699322230819043,1.493385923840889,0,ADS
37a20226020034f,1,3.1356174621071333,-3.4255121168315408,0,ADS
37b7520a9b54686,0,-2.8066047792369604,-5.156464327941557,1,L2
37b9d695353d6e9,0,-2.6477909308828056,-5.16465702156432,1,L2
37bce9ebe5f477f,1,2.05980995803241,1.9538097974149677,0,ADS
37c0e1dad3137c3,0,-2.6044780631498545,-5.166891392552347,1,L2
37cf90ef630eca4,0,-1.2500503517062556,1.5284505892519005,1,L2
37d2c7db4e66423,1,1.9408789884787903,1.6338746111637819,1,ADS
37db47ec7473bdb,1,3.4253111320533947,1.8600249377914813,0,ADS
37e4f5d357b320d,0,-2.5773719210533463,1.3528210051976146,1,L2
37e932a6213930d,1,-0.8473702589544381,1.558654685821911,1,L2
3801da4910a470e,0,-2.532179735275859,0.9551788132605364,1,L2
3803439ab1f445a,0,-2.057282751390188,1.58626337178059,1,L2
381c37eec27194f,0,-3.416565160202848,0.30378746873294976,1,L2
381fc8431045eea,0,-3.178344387671617,0.2914984282988046,1,L2
38268067e9cc3ec,0,-3.7341928569111578,0.3201728559784764,1,L2
382e76b026b6400,1,2.587954085489276,1.59664880718176,0,ADS
383539cf9eecb04,1,-1.2975013597815614,2.0422193495115994,1,L2
384e51a74ec101e,1,3.8793361593541884,1.7430809163193663,1,ADS
3858314d6e8eea8,1,3.1009523736942355,1.933022661391938,1,ADS
385a508e8627f3b,0,-3.2649701231375197,0.29596717027485736,1,L2
3865c8210728aa2,1,1.6837027871464512,1.618335740435617,0,ADS
3868794c4d4b3e8,0,4.173989224490931,-3.713771319322795,1,ADS
386e5d2e42c622c,0,-1.3045920573325696,1.5052224343596348,1,L2
387240601466c07,1,3.7678452053375224,1.7748741599990665,1,ADS
3874bb6a769c0bc,0,-3.7630681020664585,0.3216624366371607,1,L2
387ab08a90ed106,1,-0.2104902198779269,1.4704611067360178,1,L2
387fb65aeb5202f,1,2.8838794352877724,1.8345217523477455,0,ADS
38814d25460b4e9,1,3.9469566687758886,1.7306002438550916,0,ADS
388c947105d0bb7,1,2.2398556410239387,-3.87800185210738,1,ADS
388c9b9f366431f,0,-2.2377530336108187,1.5955732508973668,1,L2
388caab43deb96c,0,-2.411339261410366,1.3442559164101802,1,L2
388e2338fefc7f5,0,-2.756073100215184,-5.159071094094254,1,L2
389497bf5c70702,0,-3.709660358667673,1.0719530042521623,1,L2
3896c0919030321,0,-0.2994636770766225,1.815183053802109,1,L2
38ac1d9c6abecb7,0,-3.3949087263363733,0.30267028323893647,1,L2
38aff2aa1233a91,0,-1.7705901998225695,1.685731007244966,1,L2
38b526747d0f6d0,1,0.9091050131133436,1.4067086697385882,0,ADS
38c4b32541f4122,1,2.912692109490657,1.876832659078167,0,ADS
38c8a93b3f13949,1,3.955936386958982,1.7525431738798811,0,ADS
38f537fd57ac865,1,2.611409684954557,1.9078956622887888,1,ADS
38fc7065b723718,0,-0.5851323732016965,1.6040961586008682,1,L2
39092bd48c9f955,1,0.7988433553202751,-3.720395284798812,1,L2
390d11e537b3c8b,0,-3.463130477293431,1.0395219387119583,1,L2
393c43eeb38e330,1,2.7870653486160695,1.1660650794163538,0,ADS
394b02ea537b623,1,4.665994976682534,-3.902219777773776,1,ADS
394bad4fc5ff01d,1,2.2379788772120093,1.4222114968969282,0,ADS
395270ce46157ae,1,2.5657611641899103,2.0587126250645724,0,ADS
3959ce860893cce,1,-0.030881481588261733,1.9018117729329347,0,ADS
396c5cc69de6d20,1,4.585728303492205,-4.182593090326966,0,ADS
3979ce2cb9bbf11,0,3.0295162940553078,1.8525747959882053,1,ADS
3986221d84cc6a3,0,0.40434125064399357,-3.6499098800131207,1,L2
398c61a47bd26ba,0,-2.6044780631498545,-5.166891392552347,1,L2
39921144de0d421,1,3.8239005762778113,-3.5787662147916794,1,ADS
3992b4e2e6ccdd3,0,-1.8078753483629508,1.750125917195599,1,L2
39987aac7f64fd3,0,0.3486896515631547,1.8716641565352279,0,ADS
3999d2905b43eec,0,-1.5344319381076392,1.0696168791574834,1,L2
399c1502fa3b000,1,-0.5525452691525318,1.6722506890141149,1,L2
39a93421ace6d3a,1,3.8182916437470436,1.5561002267896176,0,ADS
39b01f31baa1cce,0,-0.7166228671009007,-4.2141669952601495,1,L2
39b589867e9601a,0,-1.8130069825876542,1.3676087630852385,1,L2
39c3b2df5355da8,1,3.6421088514373636,-3.666489978466684,0,ADS
39e446c64644529,0,-2.912410450452422,0.7252420076776008,1,L2
39e914432c9731f,1,3.5244787686095673,-3.505867250769998,1,ADS
3a22f2552a0e6f4,0,-3.501173296117274,1.4745812231894542,1,L2
3a288f629aa1935,0,-3.322720613448122,0.298946331592226,1,L2
3a38766eb45c01c,1,3.839295467380729,1.7822424672462878,0,ADS
3a4c66cf07cf5b5,1,-0.5097522254635674,-3.373437303607675,1,L2
3a6ba9f1419fafa,0,-2.3011168162144173,0.9192133880928332,1,L2
3a990245ebe063d,0,0.3633924968308059,1.7648181745668405,1,L2
3a9b620a9abb2e8,0,-0.9978564451008389,1.546086392576067,1,L2
3a9bca83fd54d03,0,-3.359976750359584,0.7483305078872068,1,L2
3aa44bb00362edf,1,1.3142564259145806,1.8541199373473087,1,ADS
3aaa6f68cd36c6a,1,3.3926020011233375,-3.480171311166334,0,ADS
3ad7847b10129b4,0,-0.9693457695918528,1.5681888231724856,1,L2
3adcedf42de4ddd,1,-1.122086870590504,-4.009419899149194,1,L2
3af30c276bb69b3,1,3.241292858536337,1.6927302046910366,0,ADS
3af663c87eac5ea,1,2.367774708493881,-3.803582657899972,1,ADS
3aff500e735b66d,0,2.7116696744028954,2.234359926879191,0,ADS
3b07164f997b49e,1,3.679568616699802,1.585013536527585,0,ADS
3b0f7332e7ca230,0,-2.698322609904582,-5.162050255411622,1,L2
3b435f5d69bb89b,1,3.2171489799962125,1.8552782656731919,1,ADS
3b4f2975a4f398b,0,-3.6708369285140923,0.2593348077425061,1,L2
3b559d83bff3844,1,3.8793361593541884,1.7430809163193663,1,ADS
3b63d424bc8fe7b,0,-1.0146491282004302,1.4634659659440612,1,L2
3b757ad41b78685,0,-3.688033331476949,1.4300018521281452,1,L2
3b84b8c3a920423,1,2.741662948160982,1.2361020379156566,0,ADS
3b8990bdb26fdf0,1,3.1056580259795465,1.887071509352892,0,ADS
3b9229395d5babd,0,-2.133611585902853,-4.9155884079005,1,L2
3b95fade2333295,0,2.6997651044594257,1.8900432293581864,0,ADS
3b9a7f287f5710c,0,-0.9762000112343634,1.5449692070820538,1,L2
3ba6e26d74e6f93,1,1.7341924454111926,1.7733464132841459,0,ADS
